Brand,Model,Processor,RAM,Storage Capacity,Display Size,OS,GPU,Weight,Warranty,Price,
HP,Probook 450,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 520,2.07,2,265720.00,
Toshiba,Portégé Z30-C-188,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 520,1.2,2,319740.00,
Lenovo,ThinkPad Yoga,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.37,2,569400.00,
Acer,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10),Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.56,2,263384.00,
Dell,Precision 3520,Intel Core i7 7700HQ 2.8GHz,8GB,1TB HDD,"15.6""",Windows,Nvidia Quadro M620,2.23,2,519176.00,
Lenovo,ThinkPad L570,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 620,2.38,2,308060.00,
Lenovo,IdeaPad 110-15ISK,Intel Core i3 6006U 2GHz,4GB,1TB HDD,"15.6""",No OS,AMD Radeon R5 M430,2.2,2,139868.00,
Toshiba,Tecra A50-D-11D,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 620,2,2,405296.00,
Lenovo,Thinkpad 13,Intel Core i3 7100U 2.4GHz,4GB,1GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.44,2,214620.00,
Samsung,Notebook 9,Intel Core i7 7500U 2.7GHz,16GB,256GB SSD,"15.0""",Windows,Nvidia GeForce 940MX,1.23,2,539908.00,
Dell,Latitude 7280,Intel Core i7 7600U 2.8GHz,8GB,256GB SSD,"12.5""",Windows,Intel HD Graphics 620,1.6,2,493480.00,
Asus,X541NA-GO121 (N4200/4GB/1TB/Linux),Intel Pentium Quad Core N4200 1.1GHz,4GB,1TB HDD,"15.6""",Linux,Intel HD Graphics 505,2,2,116216.00,
Xiaomi,Mi Notebook,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,"13.3""",Windows,Nvidia GeForce 940MX,1.28,2,273020.00,
Dell,Vostro 5568,Intel Core i5 7200U 2.5GHz,4GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce 940MX,2.18,2,266304.00,
HP,ProBook 450,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 620,2.04,1,244988.00,
HP,EliteBook x360,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.28,1,496400.00,
HP,Pavilion x360,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 620,2.3,1,199728.00,
Asus,VivoBook L402NA,Intel Celeron Dual Core N3350 1.1GHz,4GB,32GB Flash Storage,"14.1""",Windows,Intel HD Graphics 500,1.65,1,101616.00,
Lenovo,IdeaPad 510-15ISK,Intel Core i7 6500U 2.5GHz,8GB,1TB HDD,"15.6""",Windows,Nvidia GeForce 940MX,2.2,2,195348.00,
Dell,Inspiron 3552,Intel Pentium Quad Core N3710 1.6GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics,2.2,2,107748.00,
HP,EliteBook x360,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.28,2,525308.00,
Dell,Vostro 3568,Intel Core i3 6006U 2.0GHz,4GB,1TB HDD,"15.6""",Linux,AMD Radeon R5 M420X,2.18,2,132860.00,
Asus,Rog GL753VD-GC082T,Intel Core i5 7300HQ 2.5GHz,12GB,128GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1050,2.2,2,399748.00,
Acer,Chromebook C731-C78G,Intel Celeron Dual Core N3060 1.6GHz,4GB,32GB Flash Storage,"11.6""",Chrome OS,Intel HD Graphics 400,1.25,2,86724.00,
Lenovo,IdeaPad 110-17ACL,AMD A4-Series 7210 2.2GHz,4GB,500GB HDD,"17.3""",Windows,AMD Radeon R3,2.8,2,110668.00,
HP,Probook 640,Intel Core i5 7200U 2.5GHz,4GB,128GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.95,2,369380.00,
HP,Envy x360,Intel Core i7 7500U 2.7GHz,16GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.42,2,408508.00,
Samsung,Notebook 9,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,"15.0""",Windows,Intel HD Graphics 620,1.17,3,496108.00,
Lenovo,ThinkPad T470s,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.32,2,525308.00,
MSI,GS73VR Stealth,Intel Core i7 6700HQ 2.6GHz,16GB,512GB SSD +  2TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1060,2.43,2,773508.00,
Toshiba,Portege X30-D-10V,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.05,2,430700.00,
Dell,Inspiron 7567,Intel Core i7 7700HQ 2.8GHz,8GB,1TB HDD,"15.6""",Linux,Nvidia GeForce GTX 1050Ti,2.62,2,271268.00,
HP,ProBook 450,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,"15.6""",Windows,Nvidia GeForce 930MX,2.04,2,262800.00,
Dell,Vostro 3568,Intel Core i3 6006U 2.0GHz,4GB,1TB HDD,"15.6""",Windows,AMD Radeon R5 M420X,2.18,2,179288.00,
Dell,Latitude 5580,Intel Core i5 7300U 2.6GHz,8GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 620,1.9,0,273020.00,
Dell,XPS 13,Intel Core i7 7Y75 1.3GHz,8GB,512GB SSD,"13.3""",Windows,Intel HD Graphics 615,1.24,2,587796.00,
Asus,G701VO-IH74K (i7-6820HK/32GB/2x,Intel Core i7 6820HK 2.7GHz,32GB,256GB SSD +  256GB SSD,"17.3""",Windows,Nvidia GeForce GTX 980M,3.58,3,373468.00,
Dell,XPS 13,Intel Core i7 7Y75 1.3GHz,16GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 615,1.22,1,481508.00,
Lenovo,ThinkPad X1,Intel Core i7 7500U 2.7GHz,8GB,256GB Flash Storage,"14.0""",Windows,Intel HD Graphics 620,1.13,2,598308.00,
Lenovo,ThinkPad T570,Intel Core i5 7200U 2.5GHz,8GB,512GB SSD,"15.6""",Windows,Intel HD Graphics 620,1.95,3,572904.00,
LG,Gram 15Z970,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,"15.6""",Windows,Intel HD Graphics 620,1.08,2,612908.00,
HP,Elitebook 820,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,"12.5""",Windows,Intel HD Graphics 620,1.26,3,433036.00,
Acer,Chromebook CB5-571-C1DZ,Intel Celeron Dual Core 3205U 1.5GHz,4GB,16GB Flash Storage,"15.6""",Chrome OS,Intel HD Graphics,2.2,2,104828.00,
Lenovo,IdeaPad Y700-15ISK,Intel Core i5 6300HQ 2.3GHz,8GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 960M,2.6,2,230388.00,
LG,Gram 14Z970,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,"14.0""",Windows,Intel HD Graphics 620,0.98,2,554508.00,
Dell,Latitude 5480,Intel Core i5 7440HQ 2.8GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.6,2,351860.00,
HP,Elitebook Folio,Intel Core M 6Y75 1.2GHz,8GB,240GB SSD,"12.5""",Windows,Intel HD Graphics 515,1.09,2,905200.00,
Lenovo,IdeaPad 510-15IKB,Intel Core i7 7500U 2.7GHz,6GB,256GB SSD,"15.6""",Windows,Nvidia GeForce 940MX,2.2,2,230388.00,
HP,ProBook 450,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,"15.6""",Windows,Nvidia GeForce 930MX,2.04,1,297256.00,
Acer,Aspire E5-575,Intel Core i3 7100U 2.4GHz,4GB,1TB HDD,"15.6""",Windows,Intel HD Graphics 620,2.4,1,145708.00,
Lenovo,ThinkPad 13,Intel Core i5 7200U 2.5GHz,4GB,128GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.44,1,257252.00,
HP,Probook 430,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.49,1,280320.00,
MSI,GE72VR 6RF,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1050 Ti,2.7,3,466908.00,
Dell,Inspiron 7567,Intel Core i7 7700HQ 2.8GHz,16GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1050 Ti,2.6,2,393908.00,
MSI,GL62M 7RD,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1050,2.2,1,326748.00,
Dell,Vostro 3568,Intel Core i5 7200U 2.5GHz,4GB,1TB HDD,"15.6""",Windows,AMD Radeon R5 M420,2.18,1,199728.00,
HP,EliteBook 850,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,"15.6""",Windows,AMD Radeon R7 M365X,1.84,1,378432.00,
HP,Envy 13-AB077cl,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.39,2,335508.00,
Toshiba,Tecra Z50-C-140,Intel Core i7 6600U 2.6GHz,16GB,256GB SSD,"15.6""",Windows,Nvidia GeForce 930M,2.4,3,576700.00,
Lenovo,ThinkPad Yoga,Intel Core i5 7200U 2.5GHz,8GB,512GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.37,3,532900.00,
Dell,Latitude 3580,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 520,1.95,3,212868.00,
Lenovo,Thinkpad X270,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,"12.5""",Windows,Intel HD Graphics 620,1.36,3,481800.00,
HP,Probook 650,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 520,2.31,2,340180.00,
Dell,Vostro 3568,Intel Core i5 7200U 2.5GHz,4GB,1TB HDD,"15.6""",Windows,Intel HD Graphics 620,2.18,3,206736.00,
HP,ProBook 640,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,"14.0""",Windows,Intel HD Graphics 520,1.95,1,335508.00,
Lenovo,IdeaPad 320-15IAP,Intel Pentium Quad Core N4200 1.1GHz,4GB,1TB HDD,"15.6""",Windows,Intel HD Graphics 505,2.2,2,90228.00,
HP,EliteBook 820,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,"12.5""",Windows,Intel HD Graphics 520,1.26,2,461068.00,
HP,250 G6,Intel Celeron Dual Core N3060 1.6GHz,4GB,1TB HDD,"15.6""",No OS,Intel HD Graphics 400,1.86,2,84096.00,
Lenovo,Yoga 900-13ISK,Intel Core i7 6560U 2.2GHz,16GB,1TB SSD,"13.3""",Windows,Intel Iris Graphics 540,1.3,2,525308.00,
Toshiba,Tecra Z40-C-12X,Intel Core i5 6200U 2.3GHz,4GB,128GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.47,2,322660.00,
HP,EliteBook 820,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,"12.5""",Windows,Intel HD Graphics 520,1.26,2,487348.00,
Dell,Vostro 3568,Intel Core i3 6006U 2.0GHz,4GB,1TB HDD,"15.6""",Windows,Intel HD Graphics 520,2.18,2,162936.00,
MSI,GP62M Leopard,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1050,2.2,2,350108.00,
Dell,Latitude 7480,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.36,2,478588.00,
Dell,Alienware 17,Intel Core i7 6820HK 2.7GHz,16GB,512GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1080,4.36,2,805336.00,
HP,Omen 17-W006na,Intel Core i5 6300HQ 2.3GHz,8GB,128GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 965M,2.75,2,408508.00,
Asus,X751SV-TY001T (N3710/4GB/1TB/GeForce,Intel Pentium Quad Core N3710 1.6GHz,4GB,1TB HDD,"17.3""",Windows,Nvidia GeForce 920MX,2.8,3,154760.00,
Acer,TravelMate P259-G2,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 620,2.23,2,180748.00,
Toshiba,Tecra A50-C-1ZV,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 520,2.2,2,326748.00,
Lenovo,Yoga 700-11ISK,Intel Core M m7-6Y75 1.2GHz,8GB,256GB SSD,"11.3""",Windows,Intel HD Graphics 515,1.1,2,379308.00,
Lenovo,IdeaPad Y700-15ACZ,AMD FX 8800P 2.1GHz,16GB,512GB SSD +  1TB HDD,"15.6""",Windows,AMD Radeon R9 M385,2.5,2,291708.00,
Dell,Latitude 7280,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"12.5""",Windows,Intel HD Graphics,1.36,2,429824.00,
Lenovo,IdeaPad 310-15IKB,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,"15.6""",No OS,Nvidia GeForce 920MX,2.2,2,200020.00,
Dell,Insprion 5767,Intel Core i3 6006U 2.0GHz,4GB,1TB HDD,"17.3""",Windows,AMD Radeon R7 M445,2.36,2,192428.00,
Acer,Chromebook 14,Intel Celeron Dual Core N3060 1.6GHz,4GB,32GB Flash Storage,"14.0""",Chrome OS,Intel HD Graphics 400,1.68,3,101908.00,
HP,ZBook Studio,Intel Core i7 6820HQ 2.7GHz,8GB,8GB SSD,"15.6""",Windows,Nvidia Quadro M1000M,2,2,656708.00,
Dell,Latitude 7480,Intel Core i7 7600U 2.8GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.36,2,518300.00,
Toshiba,Portege Z30-C-1CW,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 520,1.2,2,426320.00,
Asus,Chromebook Flip,Intel Core M M7-6Y75 1.2GHz,8GB,64GB Flash Storage,"12.5""",Chrome OS,Intel HD Graphics 515,1.2,2,338428.00,
Lenovo,Thinkpad T460,Intel Core i7 6600U 2.6GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.7,2,434496.00,
Dell,Alienware 17,Intel Core i7 7700HQ 2.8GHz,16GB,512GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1070,4.36,2,920968.00,
Dell,XPS 13,Intel Core i5 7Y54 1.2GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 615,1.24,2,554508.00,
HP,ProBook x360,Intel Pentium Quad Core N4200 1.1GHz,4GB,256GB SSD,"11.6""",Windows,Intel HD Graphics 505,1.45,3,226300.00,
Dell,XPS 13,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 520,1.3,2,370256.00,
Acer,Chromebook C738T-C2EJ,Intel Celeron Dual Core N3060 1.6GHz,4GB,32GB Flash Storage,"11.6""",Chrome OS,Intel HD Graphics 400,1.25,2,113588.00,
Toshiba,Portege Z30-C-16Z,Intel Core i5 6300U 2.4GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 520,1.2,2,448220.00,
Lenovo,ThinkPad X270,Intel Core i5 7300U 2.6GHz,8GB,256GB SSD,"12.5""",Windows,Intel HD Graphics 620,1.36,2,513920.00,
Acer,Aspire F5-573G-510L,Intel Core i5 7200U 2.5GHz,12GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 950M,2.4,2,294628.00,
Toshiba,Portege X20W-D-10V,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,"12.5""",Windows,Intel HD Graphics 620,1.1,2,522680.00,
HP,ProBook 450,Intel Core i5 7200U 2.50GHz,8GB,1TB HDD,"15.6""",Windows,Nvidia GeForce 930MX,2.04,2,247032.00,
Dell,Inspiron 3567,Intel Core i3 6006U 2.0GHz,4GB,1TB HDD,"15.6""",Linux,AMD Radeon R5 M430,2.25,2,135780.00,
Dell,Latitude 5580,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 620,1.9,2,240900.00,
HP,ProBook 450,Intel Core i3 7100U 2.4GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 620,2.04,2,200020.00,
Dell,Alienware 17,Intel Core i7 7700HQ 2.8GHz,32GB,256GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1070,4.42,3,919508.00,
Lenovo,IdeaPad 310-15IKB,Intel Core i5 7200U 2.5GHz,6GB,256GB SSD,"15.6""",Windows,Nvidia GeForce 920MX,2.4,2,202940.00,
Dell,XPS 13,Intel Core i7 7Y75 1.3GHz,16GB,512GB SSD,"13.3""",Windows,Intel HD Graphics 615,1.22,2,554508.00,
Dell,Latitude E7470,Intel Core i7 6600U 2.6GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.5,2,572904.00,
Dell,Alienware 17,Intel Core i7 6700HQ 2.6GHz,32GB,256GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1070,4.42,2,817600.00,
Toshiba,Tecra A40-C-1DF,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.95,2,344560.00,
Asus,Rog Strix,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1060,2.73,2,598308.00,
HP,Probook 450,Intel Core i5 7200U 2.70GHz,8GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce 930MX,2.04,2,285868.00,
Lenovo,ThinkPad T460,Intel Core i5 6200U 2.3GHz,4GB,508GB Hybrid,"14.0""",Windows,Intel HD Graphics 520,1.7,2,292584.00,
Asus,Q534UX-BHI7T19 (i7-7500U/16GB/2TB,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD +  2TB HDD,"15.6""",Windows,Nvidia GeForce GTX 950M,2.3,2,525308.00,
HP,15-bs053od (i7-7500U/6GB/1TB/W10),Intel Core i7 7500U 2.7GHz,6GB,1TB HDD,"15.6""",Windows,Intel HD Graphics 620,2.04,2,169068.00,
Asus,Rog GL753VE-DS74,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1050 Ti,2.99,2,510708.00,
Dell,Inspiron 7579,Intel Core i7 7500U 2.7GHz,12GB,512GB SSD,"15.6""",Windows,Intel HD Graphics 620,2.19,2,379308.00,
Toshiba,Portege Z30-C-1CV,Intel Core i5 6200U 2.3GHz,4GB,128GB SSD,"13.3""",Windows,Intel HD Graphics 520,1.2,2,348940.00,
Lenovo,IdeaPad 320-15ABR,AMD A12-Series 9720P 3.6GHz,6GB,256GB SSD,"15.6""",Windows,AMD Radeon 530,2.2,2,160308.00,
Fujitsu,LifeBook A556,Intel Core i5 6200U 2.3GHz,4GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 520,2.3,2,189508.00,
Toshiba,Tecra A40-C-1KF,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,"14.0""",Windows,Intel HD Graphics 520,1.75,2,267180.00,
Dell,Inspiron 3567,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,"15.6""",Windows,AMD Radeon R5 M430,2.25,2,174908.00,
HP,Probook 450,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,"15.6""",Windows,Intel HD Graphics 620,2.04,2,235352.00,
Lenovo,Legion Y520-15IKBN,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1060,2.5,2,347188.00,
Dell,Inspiron 5567,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,"15.6""",Windows,AMD Radeon R7 M445,2.36,2,218708.00,
Dell,Latitude 5480,Intel Core i5 7200U 2.5GHz,8GB,128GB SSD,"14.0""",Windows,Intel HD Graphics 620 ,1.6,2,326748.00,
HP,EliteBook Folio,Intel Core M 6Y75 1.2GHz,8GB,512GB SSD,"12.5""",Windows,Intel HD Graphics 515,0.97,2,557136.00,
HP,15-bs005nv (i3-6006U/4GB/1TB,Intel Core i3 6006U 2GHz,4GB,128GB SSD +  1TB HDD,"15.6""",Windows,AMD Radeon 520,2.1,2,145708.00,
Lenovo,V110-15IAP (N3350/4GB/128GB/No,Intel Celeron Dual Core N3350 1.1GHz,4GB,128GB SSD,"15.6""",No OS,Intel HD Graphics 500,1.9,1,78840.00,
Lenovo,ThinkPad T560,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 520,2.3,1,393908.00,
Dell,Inspiron 5378,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.68,1,259588.00,
Asus,ZenBook UX310UA-FB485T,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.4,1,335800.00,
HP,Spectre 13-V111dx,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.11,2,393908.00,
Acer,Aspire ES1-533,Intel Pentium Quad Core N4200 1.1GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 505,2.4,2,110960.00,
Asus,Rog GL553VE-DS74,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1050 Ti,2.5,1,525308.00,
HP,EliteBook 840,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.48,2,609988.00,
Acer,Nitro 5,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1050,2.7,1,367920.00,
HP,ENVY -,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.34,1,347188.00,
Dell,Vostro 3568,Intel Core i3 7100U 2.4GHz,4GB,128GB SSD,"15.6""",Windows,Intel HD Graphics 620,2.18,3,159724.00,
HP,Probook 440,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,"14.0""",Windows,Intel HD Graphics 620,1.64,2,227468.00,
Toshiba,Portege Z30-C-16H,Intel Core i5 6200U 2.3GHz,4GB,128GB SSD,"13.3""",Windows,Intel HD Graphics 520,1.2,2,348940.00,
HP,EliteBook 840,Intel Core i5 6300U 2.4GHz,4GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.48,2,320908.00,
HP,ProBook 640,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.95,2,351860.00,
HP,EliteBook 1040,Intel Core i7 6600U 2.6GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.43,2,423108.00,
HP,ProBook 440,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"14.0""",Windows,Nvidia GeForce 930MX,1.64,2,306308.00,
HP,Probook 440,Intel Core i3 7100U 2.4GHz,4GB,500GB HDD,"14.0""",Windows,Intel HD Graphics 620,1.64,2,199728.00,
Dell,Inspiron 7567,Intel Core i5 7300HQ 2.5GHz,8GB,1TB Hybrid,"15.6""",Windows,Nvidia GeForce GTX 1050,2.65,3,277108.00,
HP,EliteBook 820,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,"12.5""",Windows,Intel HD Graphics 620,1.26,2,449388.00,
HP,Elitebook 840,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.48,2,464280.00,
HP,EliteBook 840,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.54,2,551004.00,
HP,Probook 430,Intel Core i3 7100U 2.4GHz,4GB,500GB HDD,"13.3""",Windows,Intel HD Graphics 620,1.49,2,233600.00,
Toshiba,Portege A30-C-1CZ,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 520,1.5,2,353320.00,
HP,ProBook 450,Intel Core i3 7100U 2.4GHz,4GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 620,2.04,2,224548.00,
Lenovo,ThinkPad P70,Intel Core i7 6820HQ 2.7GHz,16GB,512GB SSD,"17.3""",Windows,Nvidia Quadro 3000M,2.4,2,866656.00,
Toshiba,Tecra Z40-C-12Z,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.47,2,435080.00,
HP,EliteBook 1040,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.43,2,650868.00,
Dell,Inspiron 5568,Intel Core i3 6100U 2.3GHz,4GB,1TB HDD,"15.6""",Windows,Intel HD Graphics 520,2.08,1,232140.00,
Toshiba,Portégé Z30-C-16K,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 520,1.2,1,464280.00,
HP,Spectre 13-V100nv,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.11,1,335508.00,
HP,ProBook 440,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,"14.0""",Windows,Nvidia GeForce 930MX,1.64,0,346020.00,
Dell,Latitude E5570,Intel Core i5 6300U 2.4GHz,8GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 520,2.09,1,305432.00,
HP,Elitebook 820,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,"12.5""",Windows,Intel HD Graphics 620,1.26,2,455228.00,
HP,ProBook 650,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,"14.0""",Windows,Intel HD Graphics 620,2.31,1,347188.00,
HP,ProBook 640,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,"14.0""",Windows,Intel HD Graphics 620,1.95,1,309520.00,
Dell,XPS 13,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.29,1,474208.00,
HP,Probook 470,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"17.3""",Windows,Nvidia GeForce 930MX,2.63,1,315360.00,
HP,ProBook 440,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.64,1,284116.00,
Acer,Aspire 3,AMD A9-Series 9420 3GHz,6GB,1TB HDD,"15.6""",Windows,AMD Radeon R5,2.1,1,119428.00,
MSI,GL72M 7RDX,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1050,2.7,1,347772.00,
HP,Probook 640,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.95,0,348940.00,
HP,EliteBook 850,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 520,1.84,3,358576.00,
HP,EliteBook 820,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,"12.5""",Windows,Intel HD Graphics 520,1.26,3,393908.00,
HP,ProBook 450,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 620,2.04,1,216664.00,
